24,25,18,22,1,56,89,69,35,9,95,8,29,33,19,39,37,41,20,87,
58,27,75,89,50,66,77,90,69,28,68,99,10,72,47,30,74,51,9,4,

12,18,67,74,32,49,94,82,99,3,70,50,51,93,9,21,64,24,86,38,
77,54,39,98,90,48,62,37,21,43,10,7,42,89,22,59,8,40,27,100,

7,8,18,85,23,67,43,91,95,52,36,93,28,51,82,87,24,78,68,27,
72,48,96,14,34,64,18,95,17,49,74,4,73,90,55,80,11,45,7,82,

28,31,89,44,33,22,10,14,63,71,2,95,13,35,76,11,91,67,81,87,
48,77,17,16,31,72,63,36,23,2,94,18,32,80,42,4,52,64,8,34,

59,28,98,1,84,83,23,91,81,82,43,100,20,33,65,13,87,53,15,63,
47,45,26,57,72,22,24,11,23,4,40,66,49,67,90,18,92,77,25,79,

9,54,46,90,16,79,86,98,23,26,56,76,41,80,27,45,69,77,35,75,
61,19,42,47,43,65,52,89,5,11,77,26,60,75,24,31,55,88,54,95,

85,21,55,82,13,8,19,90,30,65,38,70,18,92,28,43,99,1,22,89,
75,86,82,7,91,98,25,22,2,58,85,95,70,94,61,53,84,56,72,57,

67,16,93,49,89,84,64,92,78,98,44,94,65,60,75,53,22,90,28,12,
63,50,43,91,74,35,82,12,30,9,21,41,72,33,16,75,73,49,44,52,

